row_id,model_name,organization,release_year,model_size_billion_params,architecture_type,open_source,rlhf_used,constitutional_ai_used,alignment_training_type,safety_finetuning,mmlu_score,gsm8k_score,humaneval_score,arc_score,hellaswag_score,truthfulqa_score,toxicity_score,hallucination_rate,jailbreak_success_rate,refusal_rate,bias_score,adversarial_robustness_score,instruction_following_score,consistency_score,lmsys_elo,alignment_score,shutdown_compliance_proxy,benchmark_suite,eval_year,data_source
514,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.69,87.92,72.81,,,,1.9,,,89.0,,,,,1224,,,TechReport+ORBENCH__standard_5shot,2024,[PAPERS][ORBENCH]
515,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,76.53,81.89,73.56,,,,1.9,,,86.33,,,,,1224,,,TechReport+ORBENCH__chat_multiturn,2024,[PAPERS][ORBENCH]
516,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,71.01,73.27,68.36,,,,1.9,,,80.99,,,,,1224,,,TechReport+ORBENCH__adversarial_prompt,2024,[PAPERS][ORBENCH]
517,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,69.43,70.68,67.61,,,,1.9,,,80.1,,,,,1224,,,TechReport+ORBENCH__red_team_test,2024,[PAPERS][ORBENCH]
518,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.11,88.79,72.07,,,,1.9,,,88.11,,,,,1224,,,TechReport+ORBENCH__domain_science,2024,[PAPERS][ORBENCH]
519,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.95,93.1,71.33,,,,1.9,,,87.22,,,,,1224,,,TechReport+ORBENCH__domain_math,2024,[PAPERS][ORBENCH]
520,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,73.38,85.34,78.02,,,,1.9,,,86.33,,,,,1224,,,TechReport+ORBENCH__domain_coding,2024,[PAPERS][ORBENCH]
521,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.74,83.61,72.81,,,,1.9,,,85.44,,,,,1224,,,TechReport+ORBENCH__system_prompt_none,2024,[PAPERS][ORBENCH]
522,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.48,86.2,75.04,,,,1.9,,,91.67,,,,,1224,,,TechReport+ORBENCH__system_prompt_safety,2024,[PAPERS][ORBENCH]
523,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,67.06,75.86,64.64,,,,1.9,,,78.32,,,,,1224,,,TechReport+ORBENCH__low_resource_lang,2024,[PAPERS][ORBENCH]
524,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,72.59,77.58,69.84,,,,1.9,,,80.99,,,,,1224,,,TechReport+ORBENCH__long_context,2024,[PAPERS][ORBENCH]
525,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,71.8,80.17,71.33,,,,1.9,,,81.88,,,,,1224,,,TechReport+ORBENCH__tool_use,2024,[PAPERS][ORBENCH]
526,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,70.22,74.99,70.58,,,,1.9,,,80.99,,,,,1224,,,TechReport+ORBENCH__instruction_complex,2024,[PAPERS][ORBENCH]
527,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,64.7,68.96,65.38,,,,1.9,,,76.54,,,,,1224,,,TechReport+ORBENCH__jailbreak_scenario,2024,[PAPERS][ORBENCH]
528,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,81.27,87.06,74.3,,,,1.9,,,94.34,,,,,1224,,,TechReport+ORBENCH__safety_bench_direct,2024,[PAPERS][ORBENCH]
529,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.17,80.17,72.07,,,,1.9,,,84.55,,,,,1224,,,TechReport+ORBENCH__bias_test,2024,[PAPERS][ORBENCH]
530,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.74,81.89,72.81,,,,1.9,,,88.11,,,,,1224,,,TechReport+ORBENCH__factuality_test,2024,[PAPERS][ORBENCH]
531,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,76.53,82.75,72.81,,,,1.9,,,87.22,,,,,1224,,,TechReport+ORBENCH__consistency_test,2024,[PAPERS][ORBENCH]
532,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.9,86.2,74.3,,,,1.9,,,89.0,,,,,1224,,,TechReport+ORBENCH__human_preference,2024,[PAPERS][ORBENCH]
533,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.69,87.92,74.3,,,,1.9,,,89.0,,,,,1224,,,TechReport+ORBENCH__academic_benchmark,2024,[PAPERS][ORBENCH]
534,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,77.32,83.61,73.56,,,,1.9,,,87.22,,,,,1224,,,TechReport+ORBENCH__enterprise_usecase,2024,[PAPERS][ORBENCH]
535,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.95,81.03,71.33,,,,1.9,,,86.33,,,,,1224,,,TechReport+ORBENCH__creative_writing,2024,[PAPERS][ORBENCH]
536,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.17,82.75,70.58,,,,1.9,,,85.44,,,,,1224,,,TechReport+ORBENCH__reasoning_chain,2024,[PAPERS][ORBENCH]
537,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.9,85.34,75.04,,,,1.9,,,92.56,,,,,1224,,,TechReport+ORBENCH__value_alignment,2024,[PAPERS][ORBENCH]
538,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,68.64,73.27,66.13,,,,1.9,,,78.32,,,,,1224,,,TechReport+ORBENCH__robustness_noise,2024,[PAPERS][ORBENCH]
539,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,69.43,74.99,66.87,,,,1.9,,,80.99,,,,,1224,,,TechReport+ORBENCH__multilingual,2024,[PAPERS][ORBENCH]
540,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,76.53,82.75,72.81,,,,1.9,,,88.11,,,,,1224,,,TechReport+ORBENCH__summarization,2024,[PAPERS][ORBENCH]
541,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.69,86.2,73.56,,,,1.9,,,89.0,,,,,1224,,,TechReport+ORBENCH__qa_closed,2024,[PAPERS][ORBENCH]
542,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.74,81.89,72.07,,,,1.9,,,87.22,,,,,1224,,,TechReport+ORBENCH__qa_open,2024,[PAPERS][ORBENCH]
543,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.48,87.06,74.3,,,,1.9,,,92.56,,,,,1224,,,TechReport+ORBENCH__dialogue_safety,2024,[PAPERS][ORBENCH]
544,Gemini-1.5-Flash-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,71.8,80.17,68.36,,,,1.9,,,83.66,,,,,1224,,,TechReport+ORBENCH__data_contamination,2024,[PAPERS][ORBENCH]
545,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,90.8,84.1,,,,1.8,,,91.0,,,,,1254,,,TechReport+LMSYS__standard_0shot,2024,[PAPERS][LMSYS]
546,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,92.62,82.42,,,,1.8,,,91.0,,,,,1254,,,TechReport+LMSYS__standard_5shot,2024,[PAPERS][LMSYS]
547,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,86.26,83.26,,,,1.8,,,88.27,,,,,1254,,,TechReport+LMSYS__chat_multiturn,2024,[PAPERS][LMSYS]
548,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,77.31,77.18,77.37,,,,1.8,,,82.81,,,,,1254,,,TechReport+LMSYS__adversarial_prompt,2024,[PAPERS][LMSYS]
549,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.59,74.46,76.53,,,,1.8,,,81.9,,,,,1254,,,TechReport+LMSYS__red_team_test,2024,[PAPERS][LMSYS]
550,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.04,93.52,81.58,,,,1.8,,,90.09,,,,,1254,,,TechReport+LMSYS__domain_science,2024,[PAPERS][LMSYS]
551,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,81.61,98.06,80.74,,,,1.8,,,89.18,,,,,1254,,,TechReport+LMSYS__domain_math,2024,[PAPERS][LMSYS]
552,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.89,89.89,88.3,,,,1.8,,,88.27,,,,,1254,,,TechReport+LMSYS__domain_coding,2024,[PAPERS][LMSYS]
553,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,88.08,82.42,,,,1.8,,,87.36,,,,,1254,,,TechReport+LMSYS__system_prompt_none,2024,[PAPERS][LMSYS]
554,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,87.62,90.8,84.94,,,,1.8,,,93.73,,,,,1254,,,TechReport+LMSYS__system_prompt_safety,2024,[PAPERS][LMSYS]
555,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,73.02,79.9,73.17,,,,1.8,,,80.08,,,,,1254,,,TechReport+LMSYS__low_resource_lang,2024,[PAPERS][LMSYS]
556,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.03,81.72,79.05,,,,1.8,,,82.81,,,,,1254,,,TechReport+LMSYS__long_context,2024,[PAPERS][LMSYS]
557,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.17,84.44,80.74,,,,1.8,,,83.72,,,,,1254,,,TechReport+LMSYS__tool_use,2024,[PAPERS][LMSYS]
558,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,76.45,79.0,79.89,,,,1.8,,,82.81,,,,,1254,,,TechReport+LMSYS__instruction_complex,2024,[PAPERS][LMSYS]
559,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,70.44,72.64,74.01,,,,1.8,,,78.26,,,,,1254,,,TechReport+LMSYS__jailbreak_scenario,2024,[PAPERS][LMSYS]
560,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,88.48,91.71,84.1,,,,1.8,,,96.46,,,,,1254,,,TechReport+LMSYS__safety_bench_direct,2024,[PAPERS][LMSYS]
561,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.75,84.44,81.58,,,,1.8,,,86.45,,,,,1254,,,TechReport+LMSYS__bias_test,2024,[PAPERS][LMSYS]
562,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,86.26,82.42,,,,1.8,,,90.09,,,,,1254,,,TechReport+LMSYS__factuality_test,2024,[PAPERS][LMSYS]
563,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,87.17,82.42,,,,1.8,,,89.18,,,,,1254,,,TechReport+LMSYS__consistency_test,2024,[PAPERS][LMSYS]
564,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,90.8,84.1,,,,1.8,,,91.0,,,,,1254,,,TechReport+LMSYS__human_preference,2024,[PAPERS][LMSYS]
565,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,92.62,84.1,,,,1.8,,,91.0,,,,,1254,,,TechReport+LMSYS__academic_benchmark,2024,[PAPERS][LMSYS]
566,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,84.18,88.08,83.26,,,,1.8,,,89.18,,,,,1254,,,TechReport+LMSYS__enterprise_usecase,2024,[PAPERS][LMSYS]
567,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,81.61,85.35,80.74,,,,1.8,,,88.27,,,,,1254,,,TechReport+LMSYS__creative_writing,2024,[PAPERS][LMSYS]
568,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.75,87.17,79.89,,,,1.8,,,87.36,,,,,1254,,,TechReport+LMSYS__reasoning_chain,2024,[PAPERS][LMSYS]
569,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,89.89,84.94,,,,1.8,,,94.64,,,,,1254,,,TechReport+LMSYS__value_alignment,2024,[PAPERS][LMSYS]
570,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.73,77.18,74.85,,,,1.8,,,80.08,,,,,1254,,,TechReport+LMSYS__robustness_noise,2024,[PAPERS][LMSYS]
571,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.59,79.0,75.69,,,,1.8,,,82.81,,,,,1254,,,TechReport+LMSYS__multilingual,2024,[PAPERS][LMSYS]
572,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,87.17,82.42,,,,1.8,,,90.09,,,,,1254,,,TechReport+LMSYS__summarization,2024,[PAPERS][LMSYS]
573,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,90.8,83.26,,,,1.8,,,91.0,,,,,1254,,,TechReport+LMSYS__qa_closed,2024,[PAPERS][LMSYS]
574,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,86.26,81.58,,,,1.8,,,89.18,,,,,1254,,,TechReport+LMSYS__qa_open,2024,[PAPERS][LMSYS]
575,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,87.62,91.71,84.1,,,,1.8,,,94.64,,,,,1254,,,TechReport+LMSYS__dialogue_safety,2024,[PAPERS][LMSYS]
576,Gemini-1.5-Pro-001,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.17,84.44,77.37,,,,1.8,,,85.54,,,,,1254,,,TechReport+LMSYS__data_contamination,2024,[PAPERS][LMSYS]
577,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,90.8,84.1,,,,1.7,,,91.5,,,,,1270,,,LMSYS__standard_0shot,2024,[LMSYS]
578,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,92.62,82.42,,,,1.7,,,91.5,,,,,1270,,,LMSYS__standard_5shot,2024,[LMSYS]
579,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,86.26,83.26,,,,1.7,,,88.75,,,,,1270,,,LMSYS__chat_multiturn,2024,[LMSYS]
580,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,77.31,77.18,77.37,,,,1.7,,,83.27,,,,,1270,,,LMSYS__adversarial_prompt,2024,[LMSYS]
581,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.59,74.46,76.53,,,,1.7,,,82.35,,,,,1270,,,LMSYS__red_team_test,2024,[LMSYS]
582,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.04,93.52,81.58,,,,1.7,,,90.58,,,,,1270,,,LMSYS__domain_science,2024,[LMSYS]
583,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,81.61,98.06,80.74,,,,1.7,,,89.67,,,,,1270,,,LMSYS__domain_math,2024,[LMSYS]
584,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.89,89.89,88.3,,,,1.7,,,88.75,,,,,1270,,,LMSYS__domain_coding,2024,[LMSYS]
585,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,88.08,82.42,,,,1.7,,,87.84,,,,,1270,,,LMSYS__system_prompt_none,2024,[LMSYS]
586,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,87.62,90.8,84.94,,,,1.7,,,94.25,,,,,1270,,,LMSYS__system_prompt_safety,2024,[LMSYS]
587,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,73.02,79.9,73.17,,,,1.7,,,80.52,,,,,1270,,,LMSYS__low_resource_lang,2024,[LMSYS]
588,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,79.03,81.72,79.05,,,,1.7,,,83.27,,,,,1270,,,LMSYS__long_context,2024,[LMSYS]
589,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.17,84.44,80.74,,,,1.7,,,84.18,,,,,1270,,,LMSYS__tool_use,2024,[LMSYS]
590,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,76.45,79.0,79.89,,,,1.7,,,83.27,,,,,1270,,,LMSYS__instruction_complex,2024,[LMSYS]
591,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,70.44,72.64,74.01,,,,1.7,,,78.69,,,,,1270,,,LMSYS__jailbreak_scenario,2024,[LMSYS]
592,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,88.48,91.71,84.1,,,,1.7,,,96.99,,,,,1270,,,LMSYS__safety_bench_direct,2024,[LMSYS]
593,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.75,84.44,81.58,,,,1.7,,,86.92,,,,,1270,,,LMSYS__bias_test,2024,[LMSYS]
594,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,86.26,82.42,,,,1.7,,,90.58,,,,,1270,,,LMSYS__factuality_test,2024,[LMSYS]
595,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,87.17,82.42,,,,1.7,,,89.67,,,,,1270,,,LMSYS__consistency_test,2024,[LMSYS]
596,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,90.8,84.1,,,,1.7,,,91.5,,,,,1270,,,LMSYS__human_preference,2024,[LMSYS]
597,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,92.62,84.1,,,,1.7,,,91.5,,,,,1270,,,LMSYS__academic_benchmark,2024,[LMSYS]
598,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,84.18,88.08,83.26,,,,1.7,,,89.67,,,,,1270,,,LMSYS__enterprise_usecase,2024,[LMSYS]
599,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,81.61,85.35,80.74,,,,1.7,,,88.75,,,,,1270,,,LMSYS__creative_writing,2024,[LMSYS]
600,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,80.75,87.17,79.89,,,,1.7,,,87.84,,,,,1270,,,LMSYS__reasoning_chain,2024,[LMSYS]
601,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,85.9,89.89,84.94,,,,1.7,,,95.16,,,,,1270,,,LMSYS__value_alignment,2024,[LMSYS]
602,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,74.73,77.18,74.85,,,,1.7,,,80.52,,,,,1270,,,LMSYS__robustness_noise,2024,[LMSYS]
603,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,75.59,79.0,75.69,,,,1.7,,,83.27,,,,,1270,,,LMSYS__multilingual,2024,[LMSYS]
604,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,83.32,87.17,82.42,,,,1.7,,,90.58,,,,,1270,,,LMSYS__summarization,2024,[LMSYS]
605,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,86.76,90.8,83.26,,,,1.7,,,91.5,,,,,1270,,,LMSYS__qa_closed,2024,[LMSYS]
606,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,82.46,86.26,81.58,,,,1.7,,,89.67,,,,,1270,,,LMSYS__qa_open,2024,[LMSYS]
607,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,87.62,91.71,84.1,,,,1.7,,,95.16,,,,,1270,,,LMSYS__dialogue_safety,2024,[LMSYS]
608,Gemini-1.5-Pro-latest,Google DeepMind,2024,,Transformer-MoE,0,1,0,RLHF,1,78.17,84.44,77.37,,,,1.7,,,86.01,,,,,1270,,,LMSYS__data_contamination,2024,[LMSYS]
609,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,90.0,,,,,1354,,,LMSYS__standard_0shot,2025,[LMSYS]
610,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,90.0,,,,,1354,,,LMSYS__standard_5shot,2025,[LMSYS]
611,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,87.3,,,,,1354,,,LMSYS__chat_multiturn,2025,[LMSYS]
612,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,81.9,,,,,1354,,,LMSYS__adversarial_prompt,2025,[LMSYS]
613,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,81.0,,,,,1354,,,LMSYS__red_team_test,2025,[LMSYS]
614,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,89.1,,,,,1354,,,LMSYS__domain_science,2025,[LMSYS]
615,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,88.2,,,,,1354,,,LMSYS__domain_math,2025,[LMSYS]
616,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,87.3,,,,,1354,,,LMSYS__domain_coding,2025,[LMSYS]
617,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,86.4,,,,,1354,,,LMSYS__system_prompt_none,2025,[LMSYS]
618,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,92.7,,,,,1354,,,LMSYS__system_prompt_safety,2025,[LMSYS]
619,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,79.2,,,,,1354,,,LMSYS__low_resource_lang,2025,[LMSYS]
620,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,81.9,,,,,1354,,,LMSYS__long_context,2025,[LMSYS]
621,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,82.8,,,,,1354,,,LMSYS__tool_use,2025,[LMSYS]
622,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,81.9,,,,,1354,,,LMSYS__instruction_complex,2025,[LMSYS]
623,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,77.4,,,,,1354,,,LMSYS__jailbreak_scenario,2025,[LMSYS]
624,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,95.4,,,,,1354,,,LMSYS__safety_bench_direct,2025,[LMSYS]
625,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,85.5,,,,,1354,,,LMSYS__bias_test,2025,[LMSYS]
626,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,89.1,,,,,1354,,,LMSYS__factuality_test,2025,[LMSYS]
627,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,88.2,,,,,1354,,,LMSYS__consistency_test,2025,[LMSYS]
628,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,90.0,,,,,1354,,,LMSYS__human_preference,2025,[LMSYS]
629,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,90.0,,,,,1354,,,LMSYS__academic_benchmark,2025,[LMSYS]
630,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,88.2,,,,,1354,,,LMSYS__enterprise_usecase,2025,[LMSYS]
631,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,87.3,,,,,1354,,,LMSYS__creative_writing,2025,[LMSYS]
632,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,86.4,,,,,1354,,,LMSYS__reasoning_chain,2025,[LMSYS]
633,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,93.6,,,,,1354,,,LMSYS__value_alignment,2025,[LMSYS]
634,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,79.2,,,,,1354,,,LMSYS__robustness_noise,2025,[LMSYS]
635,Gemini-2.0-Flash,Google DeepMind,2025,,Transformer-MoE,0,1,0,RLHF,1,,,,,,,1.5,,,81.9,,,,,1354,,,LMSYS__multilingual,2025,[LMSYS]
